"index","date","country","confirmed","deaths","recovered"
77970,"2021-03-09",Madagascar,0.0,0.0,0.0
77971,"2021-03-09",Malawi,59.0,4.0,586.0
77972,"2021-03-09",Malaysia,1280.0,9.0,2345.0
77973,"2021-03-09",Maldives,115.0,0.0,175.0
77974,"2021-03-09",Mali,0.0,0.0,0.0
77975,"2021-03-09",Malta,248.0,1.0,390.0
77976,"2021-03-09",Marshall Islands,0.0,0.0,0.0
77977,"2021-03-09",Mauritania,25.0,0.0,27.0
77978,"2021-03-09",Mauritius,0.0,0.0,0.0
77979,"2021-03-09",Mexico,7407.0,866.0,5340.0
77980,"2021-03-09",Micronesia,0.0,0.0,0.0
77981,"2021-03-09",Moldova,873.0,21.0,899.0
77982,"2021-03-09",Monaco,20.0,0.0,19.0
77983,"2021-03-09",Mongolia,109.0,0.0,32.0
77984,"2021-03-09",Montenegro,612.0,7.0,511.0
77985,"2021-03-09",Morocco,508.0,12.0,664.0
77986,"2021-03-09",Mozambique,179.0,2.0,1135.0
77987,"2021-03-09",Namibia,150.0,5.0,315.0
77988,"2021-03-09",Nepal,59.0,1.0,60.0
77989,"2021-03-09",Netherlands,4293.0,56.0,0.0
77990,"2021-03-09",New Zealand,1.0,0.0,0.0
77991,"2021-03-09",Nicaragua,48.0,1.0,0.0
77992,"2021-03-09",Niger,7.0,0.0,8.0
77993,"2021-03-09",Nigeria,346.0,6.0,554.0
77994,"2021-03-09",North Macedonia,871.0,22.0,412.0
77995,"2021-03-09",Norway,714.0,0.0,0.0
77996,"2021-03-09",Oman,427.0,3.0,321.0
77997,"2021-03-09",Pakistan,1786.0,43.0,1393.0
77998,"2021-03-09",Panama,523.0,10.0,786.0
77999,"2021-03-09",Papua New Guinea,71.0,0.0,0.0
78000,"2021-03-09",Paraguay,2125.0,17.0,1211.0
78001,"2021-03-09",Peru,8847.0,309.0,11822.0
78002,"2021-03-09",Philippines,2665.0,7.0,166.0
78003,"2021-03-09",Poland,9953.0,282.0,9270.0
78004,"2021-03-09",Portugal,847.0,30.0,1872.0
78005,"2021-03-09",Qatar,471.0,1.0,313.0
78006,"2021-03-09",Romania,4989.0,93.0,5588.0
78007,"2021-03-09",Russia,9342.0,330.0,9882.0
78008,"2021-03-09",Rwanda,120.0,2.0,122.0
78009,"2021-03-09",Saint Kitts and Nevis,0.0,0.0,0.0
78010,"2021-03-09",Saint Lucia,31.0,0.0,29.0
78011,"2021-03-09",Saint Vincent and the Grenadines,0.0,0.0,73.0
78012,"2021-03-09",Samoa,0.0,0.0,0.0
78013,"2021-03-09",San Marino,49.0,1.0,23.0
78014,"2021-03-09",Sao Tome and Principe,16.0,0.0,65.0
78015,"2021-03-09",Saudi Arabia,390.0,5.0,306.0
78016,"2021-03-09",Senegal,80.0,5.0,269.0
78017,"2021-03-09",Serbia,4576.0,20.0,0.0
78018,"2021-03-09",Seychelles,32.0,0.0,66.0
78019,"2021-03-09",Sierra Leone,1.0,0.0,20.0
78020,"2021-03-09",Singapore,6.0,0.0,5.0
78021,"2021-03-09",Slovakia,2207.0,116.0,0.0
78022,"2021-03-09",Slovenia,743.0,7.0,892.0
78023,"2021-03-09",Solomon Islands,0.0,0.0,0.0
78024,"2021-03-09",Somalia,139.0,12.0,99.0
78025,"2021-03-09",South Africa,991.0,103.0,2237.0
78026,"2021-03-09",South Sudan,0.0,0.0,0.0
78027,"2021-03-09",Spain,4012.0,291.0,0.0
78028,"2021-03-09",Sri Lanka,304.0,4.0,240.0
78029,"2021-03-09",Sudan,146.0,0.0,0.0
78030,"2021-03-09",Suriname,5.0,0.0,14.0
78031,"2021-03-09",Sweden,11014.0,39.0,0.0
78032,"2021-03-09",Switzerland,1378.0,9.0,0.0
78033,"2021-03-09",Syria,75.0,6.0,87.0
78034,"2021-03-09",Taiwan*,1.0,0.0,0.0
78035,"2021-03-09",Tajikistan,0.0,0.0,0.0
78036,"2021-03-09",Tanzania,0.0,0.0,0.0
78037,"2021-03-09",Thailand,60.0,0.0,74.0
78038,"2021-03-09",Timor-Leste,13.0,0.0,0.0
78039,"2021-03-09",Togo,82.0,0.0,120.0
78040,"2021-03-09",Trinidad and Tobago,0.0,0.0,0.0
78041,"2021-03-09",Tunisia,596.0,43.0,2182.0
78042,"2021-03-09",Turkey,13755.0,66.0,8639.0
78043,"2021-03-09",US,57697.0,1801.0,0.0
78044,"2021-03-09",Uganda,11.0,0.0,10.0
78045,"2021-03-09",Ukraine,3364.0,82.0,1024.0
78046,"2021-03-09",United Arab Emirates,2373.0,10.0,1784.0
78047,"2021-03-09",United Kingdom,5766.0,231.0,0.0
78048,"2021-03-09",Uruguay,827.0,8.0,761.0
78049,"2021-03-09",Uzbekistan,28.0,0.0,24.0
78050,"2021-03-09",Vanuatu,0.0,0.0,0.0
78051,"2021-03-09",Venezuela,547.0,8.0,550.0
78052,"2021-03-09",Vietnam,2.0,0.0,84.0
78053,"2021-03-09",West Bank and Gaza,1828.0,13.0,1614.0
78054,"2021-03-09",Yemen,41.0,1.0,4.0
78055,"2021-03-09",Zambia,242.0,5.0,441.0
78056,"2021-03-09",Zimbabwe,32.0,2.0,47.0
78057,"2021-03-10",Afghanistan,18.0,0.0,90.0
78058,"2021-03-10",Albania,631.0,17.0,714.0
78059,"2021-03-10",Algeria,138.0,4.0,109.0
78060,"2021-03-10",Andorra,41.0,0.0,23.0
78061,"2021-03-10",Angola,47.0,0.0,84.0
78062,"2021-03-10",Antigua and Barbuda,20.0,1.0,34.0
78063,"2021-03-10",Argentina,7693.0,107.0,5049.0
78064,"2021-03-10",Armenia,340.0,5.0,163.0
78065,"2021-03-10",Austria,2528.0,19.0,2012.0
78066,"2021-03-10",Azerbaijan,515.0,7.0,201.0
78067,"2021-03-10",Bahamas,0.0,0.0,0.0
78068,"2021-03-10",Bahrain,628.0,2.0,670.0
78069,"2021-03-10",Bangladesh,1018.0,7.0,1264.0
78070,"2021-03-10",Barbados,20.0,0.0,87.0
78071,"2021-03-10",Belarus,609.0,8.0,564.0
78072,"2021-03-10",Belgium,3434.0,20.0,0.0
78073,"2021-03-10",Belize,10.0,0.0,5.0
78074,"2021-03-10",Benin,163.0,0.0,169.0
78075,"2021-03-10",Bhutan,0.0,0.0,0.0
78076,"2021-03-10",Bolivia,841.0,26.0,1058.0
78077,"2021-03-10",Bosnia and Herzegovina,1110.0,37.0,201.0
78078,"2021-03-10",Botswana,0.0,0.0,0.0
78079,"2021-03-10",Brazil,79876.0,2286.0,43428.0
78080,"2021-03-10",Brunei,1.0,0.0,0.0
78081,"2021-03-10",Bulgaria,2774.0,97.0,2531.0
78082,"2021-03-10",Burkina Faso,43.0,0.0,26.0
78083,"2021-03-10",Burma,14.0,0.0,5.0
78084,"2021-03-10",Burundi,30.0,0.0,0.0
78085,"2021-03-10",Cabo Verde,66.0,1.0,77.0
78086,"2021-03-10",Cambodia,39.0,0.0,48.0
78087,"2021-03-10",Cameroon,0.0,0.0,0.0
78088,"2021-03-10",Central African Republic,0.0,0.0,0.0
78089,"2021-03-10",Chad,17.0,1.0,5.0
78090,"2021-03-10",Chile,3885.0,24.0,4249.0
78091,"2021-03-10",Colombia,3588.0,97.0,3838.0
78092,"2021-03-10",Comoros,5.0,0.0,0.0
78093,"2021-03-10",Congo (Brazzaville),150.0,0.0,0.0
78094,"2021-03-10",Congo (Kinshasa),54.0,0.0,0.0
78095,"2021-03-10",Costa Rica,0.0,0.0,0.0
78096,"2021-03-10",Cote d'Ivoire,551.0,0.0,84.0
78097,"2021-03-10",Croatia,962.0,4.0,334.0
78098,"2021-03-10",Cuba,772.0,5.0,857.0
78099,"2021-03-10",Cyprus,415.0,2.0,0.0
78100,"2021-03-10",Czechia,15380.0,238.0,14364.0
78101,"2021-03-10",Denmark,2007.0,1.0,1018.0
78102,"2021-03-10",Diamond Princess,0.0,0.0,0.0
78103,"2021-03-10",Djibouti,46.0,0.0,10.0
78104,"2021-03-10",Dominica,0.0,0.0,0.0
78105,"2021-03-10",Dominican Republic,390.0,7.0,699.0
78106,"2021-03-10",Ecuador,1727.0,36.0,0.0
78107,"2021-03-10",Egypt,645.0,46.0,501.0
78108,"2021-03-10",El Salvador,138.0,6.0,250.0
78109,"2021-03-10",Equatorial Guinea,0.0,0.0,0.0
78110,"2021-03-10",Eritrea,44.0,0.0,102.0
78111,"2021-03-10",Estonia,1482.0,8.0,257.0
78112,"2021-03-10",Eswatini,12.0,0.0,65.0
78113,"2021-03-10",Ethiopia,1543.0,15.0,503.0
78114,"2021-03-10",Fiji,0.0,0.0,0.0
78115,"2021-03-10",Finland,779.0,0.0,0.0
78116,"2021-03-10",France,29627.0,252.0,1480.0
78117,"2021-03-10",Gabon,298.0,2.0,327.0
78118,"2021-03-10",Gambia,0.0,0.0,0.0
78119,"2021-03-10",Georgia,513.0,12.0,96.0
78120,"2021-03-10",Germany,21163.0,324.0,8583.0
78121,"2021-03-10",Ghana,0.0,0.0,0.0
78122,"2021-03-10",Greece,2629.0,43.0,0.0
78123,"2021-03-10",Grenada,0.0,0.0,0.0
78124,"2021-03-10",Guatemala,830.0,29.0,513.0
78125,"2021-03-10",Guinea,296.0,4.0,167.0
78126,"2021-03-10",Guinea-Bissau,8.0,2.0,10.0
78127,"2021-03-10",Guyana,81.0,1.0,11.0
78128,"2021-03-10",Haiti,58.0,0.0,0.0
78129,"2021-03-10",Holy See,0.0,0.0,0.0
78130,"2021-03-10",Honduras,934.0,4.0,66.0
78131,"2021-03-10",Hungary,5653.0,179.0,1898.0
78132,"2021-03-10",Iceland,2.0,0.0,1.0
78133,"2021-03-10",India,22854.0,126.0,18100.0
78134,"2021-03-10",Indonesia,5633.0,175.0,5556.0
78135,"2021-03-10",Iran,8603.0,61.0,7509.0
78136,"2021-03-10",Iraq,4846.0,27.0,3135.0
78137,"2021-03-10",Ireland,631.0,47.0,0.0
78138,"2021-03-10",Israel,3230.0,17.0,4493.0
78139,"2021-03-10",Italy,22275.0,332.0,13752.0
78140,"2021-03-10",Jamaica,808.0,3.0,50.0
78141,"2021-03-10",Japan,1259.0,53.0,1161.0
78142,"2021-03-10",Jordan,6649.0,60.0,3827.0
78143,"2021-03-10",Kazakhstan,800.0,3.0,832.0
78144,"2021-03-10",Kenya,713.0,12.0,167.0
78145,"2021-03-10","Korea, South",465.0,4.0,363.0
78146,"2021-03-10",Kosovo,973.0,19.0,785.0
78147,"2021-03-10",Kuwait,1333.0,3.0,988.0
78148,"2021-03-10",Kyrgyzstan,0.0,0.0,52.0
78149,"2021-03-10",Laos,0.0,0.0,0.0
78150,"2021-03-10",Latvia,639.0,21.0,966.0
78151,"2021-03-10",Lebanon,3581.0,46.0,4017.0
78152,"2021-03-10",Lesotho,0.0,0.0,0.0
78153,"2021-03-10",Liberia,0.0,0.0,0.0
78154,"2021-03-10",Libya,910.0,33.0,926.0
78155,"2021-03-10",Liechtenstein,0.0,0.0,0.0
78156,"2021-03-10",Lithuania,486.0,10.0,409.0
78157,"2021-03-10",Luxembourg,234.0,5.0,187.0
78158,"2021-03-10",MS Zaandam,0.0,0.0,0.0
78159,"2021-03-10",Madagascar,0.0,0.0,0.0
78160,"2021-03-10",Malawi,86.0,3.0,690.0
78161,"2021-03-10",Malaysia,1448.0,5.0,2137.0
78162,"2021-03-10",Maldives,110.0,0.0,106.0
78163,"2021-03-10",Mali,97.0,0.0,2.0
78164,"2021-03-10",Malta,510.0,2.0,361.0
78165,"2021-03-10",Marshall Islands,0.0,0.0,0.0
78166,"2021-03-10",Mauritania,20.0,0.0,21.0
78167,"2021-03-10",Mauritius,0.0,0.0,0.0
78168,"2021-03-10",Mexico,6602.0,702.0,4660.0
78169,"2021-03-10",Micronesia,0.0,0.0,0.0
78170,"2021-03-10",Moldova,1753.0,33.0,958.0
78171,"2021-03-10",Monaco,14.0,0.0,6.0
78172,"2021-03-10",Mongolia,0.0,0.0,0.0
78173,"2021-03-10",Montenegro,654.0,8.0,585.0
78174,"2021-03-10",Morocco,453.0,10.0,530.0
78175,"2021-03-10",Mozambique,292.0,7.0,722.0
78176,"2021-03-10",Namibia,114.0,4.0,150.0
78177,"2021-03-10",Nepal,104.0,0.0,63.0
78178,"2021-03-10",Netherlands,5272.0,31.0,0.0
78179,"2021-03-10",New Zealand,6.0,0.0,1.0
78180,"2021-03-10",Nicaragua,0.0,0.0,0.0
78181,"2021-03-10",Niger,13.0,2.0,62.0
78182,"2021-03-10",Nigeria,394.0,5.0,927.0
78183,"2021-03-10",North Macedonia,912.0,16.0,351.0
78184,"2021-03-10",Norway,685.0,0.0,0.0
78185,"2021-03-10",Oman,426.0,3.0,222.0
78186,"2021-03-10",Pakistan,2258.0,53.0,1276.0
78187,"2021-03-10",Panama,542.0,13.0,670.0
78188,"2021-03-10",Papua New Guinea,0.0,0.0,0.0
78189,"2021-03-10",Paraguay,2028.0,27.0,1251.0
78190,"2021-03-10",Peru,0.0,0.0,0.0
78191,"2021-03-10",Philippines,2880.0,17.0,215.0
78192,"2021-03-10",Poland,17277.0,398.0,4552.0
78193,"2021-03-10",Portugal,642.0,22.0,3961.0
78194,"2021-03-10",Qatar,473.0,0.0,307.0
78195,"2021-03-10",Romania,4564.0,100.0,3635.0
78196,"2021-03-10",Russia,8976.0,458.0,13063.0
78197,"2021-03-10",Rwanda,67.0,1.0,85.0
78198,"2021-03-10",Saint Kitts and Nevis,0.0,0.0,0.0
78199,"2021-03-10",Saint Lucia,39.0,1.0,127.0
78200,"2021-03-10",Saint Vincent and the Grenadines,7.0,0.0,7.0
78201,"2021-03-10",Samoa,0.0,0.0,0.0
78202,"2021-03-10",San Marino,46.0,0.0,20.0
78203,"2021-03-10",Sao Tome and Principe,33.0,0.0,47.0
78204,"2021-03-10",Saudi Arabia,386.0,6.0,245.0
78205,"2021-03-10",Senegal,156.0,5.0,283.0
78206,"2021-03-10",Serbia,4590.0,21.0,0.0
78207,"2021-03-10",Seychelles,0.0,0.0,0.0
78208,"2021-03-10",Sierra Leone,6.0,0.0,28.0
78209,"2021-03-10",Singapore,10.0,0.0,6.0
78210,"2021-03-10",Slovakia,3600.0,109.0,0.0
78211,"2021-03-10",Slovenia,953.0,4.0,1087.0
78212,"2021-03-10",Solomon Islands,0.0,0.0,0.0
78213,"2021-03-10",Somalia,136.0,8.0,23.0
78214,"2021-03-10",South Africa,1477.0,109.0,1697.0
78215,"2021-03-10",South Sudan,0.0,0.0,0.0
78216,"2021-03-10",Spain,7119.0,234.0,0.0
78217,"2021-03-10",Sri Lanka,342.0,0.0,457.0
78218,"2021-03-10",Sudan,0.0,0.0,0.0
78219,"2021-03-10",Suriname,5.0,0.0,11.0
78220,"2021-03-10",Sweden,5917.0,46.0,0.0
78221,"2021-03-10",Switzerland,1491.0,17.0,0.0
78222,"2021-03-10",Syria,70.0,5.0,84.0
78223,"2021-03-10",Taiwan*,1.0,0.0,4.0
78224,"2021-03-10",Tajikistan,0.0,0.0,0.0
78225,"2021-03-10",Tanzania,0.0,0.0,0.0
78226,"2021-03-10",Thailand,39.0,0.0,95.0
78227,"2021-03-10",Timor-Leste,3.0,0.0,0.0
78228,"2021-03-10",Togo,57.0,0.0,74.0
78229,"2021-03-10",Trinidad and Tobago,7.0,0.0,6.0
78230,"2021-03-10",Tunisia,755.0,24.0,543.0
78231,"2021-03-10",Turkey,14556.0,67.0,9193.0
78232,"2021-03-10",US,57902.0,1570.0,0.0
78233,"2021-03-10",Uganda,30.0,0.0,20.0
78234,"2021-03-10",Ukraine,6480.0,227.0,5974.0
78235,"2021-03-10",United Arab Emirates,2204.0,8.0,1693.0
78236,"2021-03-10",United Kingdom,5926.0,190.0,0.0
78237,"2021-03-10",Uruguay,957.0,12.0,735.0
78238,"2021-03-10",Uzbekistan,21.0,0.0,55.0
78239,"2021-03-10",Vanuatu,0.0,0.0,0.0
78240,"2021-03-10",Venezuela,0.0,0.0,0.0
78241,"2021-03-10",Vietnam,3.0,0.0,0.0
78242,"2021-03-10",West Bank and Gaza,1996.0,23.0,1689.0
78243,"2021-03-10",Yemen,41.0,7.0,1.0
78244,"2021-03-10",Zambia,436.0,3.0,394.0
78245,"2021-03-10",Zimbabwe,20.0,0.0,34.0
78246,"2021-03-11",Afghanistan,23.0,0.0,0.0
78247,"2021-03-11",Albania,602.0,16.0,761.0
78248,"2021-03-11",Algeria,170.0,2.0,128.0
78249,"2021-03-11",Andorra,0.0,0.0,0.0
78250,"2021-03-11",Angola,44.0,1.0,66.0
78251,"2021-03-11",Antigua and Barbuda,0.0,0.0,0.0
78252,"2021-03-11",Argentina,8204.0,134.0,6822.0
78253,"2021-03-11",Armenia,748.0,2.0,182.0
78254,"2021-03-11",Austria,2997.0,22.0,1809.0
78255,"2021-03-11",Azerbaijan,608.0,5.0,128.0
78256,"2021-03-11",Bahamas,0.0,0.0,0.0
78257,"2021-03-11",Bahrain,653.0,2.0,640.0
78258,"2021-03-11",Bangladesh,1051.0,6.0,1307.0
78259,"2021-03-11",Barbados,19.0,0.0,58.0
78260,"2021-03-11",Belarus,837.0,7.0,1009.0
78261,"2021-03-11",Belgium,3503.0,23.0,0.0
78262,"2021-03-11",Belize,4.0,0.0,10.0
78263,"2021-03-11",Benin,0.0,0.0,0.0
78264,"2021-03-11",Bhutan,0.0,0.0,0.0
78265,"2021-03-11",Bolivia,778.0,19.0,1316.0
78266,"2021-03-11",Bosnia and Herzegovina,1338.0,28.0,568.0
78267,"2021-03-11",Botswana,1186.0,11.0,1117.0
78268,"2021-03-11",Brazil,75412.0,2233.0,61662.0
78269,"2021-03-11",Brunei,0.0,0.0,0.0
78270,"2021-03-11",Bulgaria,3121.0,95.0,1734.0
78271,"2021-03-11",Burkina Faso,45.0,0.0,19.0
78272,"2021-03-11",Burma,41.0,1.0,15.0
78273,"2021-03-11",Burundi,27.0,0.0,0.0
78274,"2021-03-11",Cabo Verde,40.0,0.0,39.0
78275,"2021-03-11",Cambodia,62.0,1.0,22.0
78276,"2021-03-11",Cameroon,3828.0,35.0,2325.0
78277,"2021-03-11",Central African Republic,0.0,0.0,0.0
78278,"2021-03-11",Chad,15.0,2.0,31.0
78279,"2021-03-11",Chile,5563.0,156.0,3033.0
78280,"2021-03-11",Colombia,4579.0,85.0,3698.0
78281,"2021-03-11",Comoros,4.0,0.0,7.0
78282,"2021-03-11",Congo (Brazzaville),0.0,0.0,0.0
78283,"2021-03-11",Congo (Kinshasa),21.0,0.0,0.0
78284,"2021-03-11",Costa Rica,0.0,0.0,0.0
78285,"2021-03-11",Cote d'Ivoire,483.0,3.0,162.0
78286,"2021-03-11",Croatia,777.0,10.0,459.0
78287,"2021-03-11",Cuba,778.0,4.0,634.0
78288,"2021-03-11",Cyprus,431.0,1.0,0.0
78289,"2021-03-11",Czechia,14529.0,239.0,13834.0
78290,"2021-03-11",Denmark,862.0,2.0,581.0
78291,"2021-03-11",Diamond Princess,0.0,0.0,0.0
78292,"2021-03-11",Djibouti,7.0,0.0,6.0
78293,"2021-03-11",Dominica,0.0,0.0,0.0
78294,"2021-03-11",Dominican Republic,755.0,6.0,638.0
78295,"2021-03-11",Ecuador,1116.0,23.0,0.0
78296,"2021-03-11",Egypt,639.0,41.0,505.0
78297,"2021-03-11",El Salvador,137.0,6.0,232.0
78298,"2021-03-11",Equatorial Guinea,85.0,2.0,100.0
78299,"2021-03-11",Eritrea,21.0,0.0,54.0
78300,"2021-03-11",Estonia,1956.0,9.0,253.0
78301,"2021-03-11",Eswatini,12.0,1.0,54.0
78302,"2021-03-11",Ethiopia,1332.0,17.0,805.0
78303,"2021-03-11",Fiji,0.0,0.0,0.0
78304,"2021-03-11",Finland,720.0,0.0,0.0
78305,"2021-03-11",France,27166.0,265.0,1414.0
78306,"2021-03-11",Gabon,0.0,0.0,0.0
78307,"2021-03-11",Gambia,0.0,0.0,0.0
78308,"2021-03-11",Georgia,395.0,9.0,310.0
78309,"2021-03-11",Germany,4745.0,262.0,8911.0
78310,"2021-03-11",Ghana,0.0,0.0,0.0
78311,"2021-03-11",Greece,2570.0,51.0,0.0
78312,"2021-03-11",Grenada,0.0,0.0,0.0
78313,"2021-03-11",Guatemala,750.0,9.0,513.0
78314,"2021-03-11",Guinea,164.0,0.0,42.0
78315,"2021-03-11",Guinea-Bissau,53.0,0.0,12.0
78316,"2021-03-11",Guyana,65.0,1.0,19.0
78317,"2021-03-11",Haiti,0.0,0.0,0.0
78318,"2021-03-11",Holy See,0.0,0.0,0.0
78319,"2021-03-11",Honduras,985.0,10.0,150.0
78320,"2021-03-11",Hungary,8312.0,172.0,3423.0
78321,"2021-03-11",Iceland,1.0,0.0,0.0
78322,"2021-03-11",India,23285.0,117.0,15157.0
78323,"2021-03-11",Indonesia,5144.0,117.0,8170.0
78324,"2021-03-11",Iran,8308.0,88.0,6911.0
78325,"2021-03-11",Iraq,5170.0,26.0,3057.0
78326,"2021-03-11",Ireland,591.0,10.0,0.0
78327,"2021-03-11",Israel,2758.0,17.0,4832.0
78328,"2021-03-11",Italy,25649.0,373.0,15000.0
78329,"2021-03-11",Jamaica,695.0,12.0,136.0
78330,"2021-03-11",Japan,1303.0,45.0,1121.0
78331,"2021-03-11",Jordan,8300.0,63.0,3644.0
78332,"2021-03-11",Kazakhstan,964.0,2.0,829.0
78333,"2021-03-11",Kenya,829.0,1.0,91.0
78334,"2021-03-11","Korea, South",488.0,10.0,1068.0
78335,"2021-03-11",Kosovo,0.0,0.0,0.0
78336,"2021-03-11",Kuwait,1505.0,4.0,1080.0
78337,"2021-03-11",Kyrgyzstan,115.0,4.0,48.0
78338,"2021-03-11",Laos,1.0,0.0,0.0
78339,"2021-03-11",Latvia,638.0,11.0,807.0
78340,"2021-03-11",Lebanon,3502.0,50.0,829.0
78341,"2021-03-11",Lesotho,3.0,0.0,0.0
78342,"2021-03-11",Liberia,0.0,0.0,0.0
78343,"2021-03-11",Libya,1073.0,10.0,778.0
78344,"2021-03-11",Liechtenstein,2.0,0.0,0.0
78345,"2021-03-11",Lithuania,606.0,12.0,652.0
78346,"2021-03-11",Luxembourg,265.0,2.0,295.0
78347,"2021-03-11",MS Zaandam,0.0,0.0,0.0
78348,"2021-03-11",Madagascar,0.0,0.0,0.0
78349,"2021-03-11",Malawi,59.0,1.0,333.0
78350,"2021-03-11",Malaysia,1647.0,9.0,2104.0
78351,"2021-03-11",Maldives,124.0,0.0,161.0
78352,"2021-03-11",Mali,72.0,1.0,14.0
78353,"2021-03-11",Malta,283.0,4.0,338.0
78354,"2021-03-11",Marshall Islands,0.0,0.0,0.0
78355,"2021-03-11",Mauritania,9.0,0.0,8.0
78356,"2021-03-11",Mauritius,23.0,0.0,4.0
78357,"2021-03-11",Mexico,6469.0,661.0,5097.0
78358,"2021-03-11",Micronesia,0.0,0.0,0.0
78359,"2021-03-11",Moldova,1896.0,37.0,1012.0
78360,"2021-03-11",Monaco,13.0,0.0,10.0
78361,"2021-03-11",Mongolia,183.0,1.0,110.0
78362,"2021-03-11",Montenegro,572.0,13.0,631.0
78363,"2021-03-11",Morocco,464.0,7.0,519.0
78364,"2021-03-11",Mozambique,471.0,4.0,165.0
78365,"2021-03-11",Namibia,180.0,2.0,61.0
78366,"2021-03-11",Nepal,97.0,0.0,66.0
78367,"2021-03-11",Netherlands,5322.0,50.0,0.0
78368,"2021-03-11",New Zealand,1.0,0.0,0.0
78369,"2021-03-11",Nicaragua,0.0,0.0,0.0
78370,"2021-03-11",Niger,5.0,1.0,9.0
78371,"2021-03-11",Nigeria,287.0,8.0,2421.0
78372,"2021-03-11",North Macedonia,947.0,21.0,397.0
78373,"2021-03-11",Norway,872.0,7.0,0.0
78374,"2021-03-11",Oman,0.0,0.0,0.0
78375,"2021-03-11",Pakistan,2701.0,53.0,1573.0
78376,"2021-03-11",Panama,474.0,15.0,581.0
78377,"2021-03-11",Papua New Guinea,78.0,5.0,0.0
78378,"2021-03-11",Paraguay,1814.0,24.0,1326.0
78379,"2021-03-11",Peru,7434.0,160.0,6556.0
78380,"2021-03-11",Philippines,3740.0,63.0,378.0
78381,"2021-03-11",Poland,21111.0,376.0,8635.0
78382,"2021-03-11",Portugal,627.0,18.0,6017.0
78383,"2021-03-11",Qatar,468.0,0.0,323.0
78384,"2021-03-11",Romania,5236.0,96.0,3423.0
78385,"2021-03-11",Russia,9167.0,451.0,13732.0
78386,"2021-03-11",Rwanda,99.0,2.0,118.0
78387,"2021-03-11",Saint Kitts and Nevis,1.0,0.0,0.0
78388,"2021-03-11",Saint Lucia,25.0,0.0,26.0
78389,"2021-03-11",Saint Vincent and the Grenadines,4.0,0.0,7.0
78390,"2021-03-11",Samoa,0.0,0.0,0.0
78391,"2021-03-11",San Marino,32.0,0.0,34.0
78392,"2021-03-11",Sao Tome and Principe,25.0,0.0,35.0
78393,"2021-03-11",Saudi Arabia,390.0,6.0,267.0
78394,"2021-03-11",Senegal,176.0,6.0,208.0
78395,"2021-03-11",Serbia,4595.0,24.0,0.0
78396,"2021-03-11",Seychelles,100.0,1.0,38.0
78397,"2021-03-11",Sierra Leone,4.0,0.0,3.0
78398,"2021-03-11",Singapore,8.0,0.0,28.0
78399,"2021-03-11",Slovakia,1978.0,98.0,0.0
78400,"2021-03-11",Slovenia,860.0,10.0,846.0
78401,"2021-03-11",Solomon Islands,0.0,0.0,0.0
78402,"2021-03-11",Somalia,107.0,11.0,25.0
78403,"2021-03-11",South Africa,1474.0,95.0,1524.0
78404,"2021-03-11",South Sudan,335.0,1.0,2992.0
78405,"2021-03-11",Spain,6255.0,124.0,0.0
78406,"2021-03-11",Sri Lanka,304.0,9.0,351.0
78407,"2021-03-11",Sudan,0.0,25.0,129.0
78408,"2021-03-11",Suriname,7.0,1.0,7.0
78409,"2021-03-11",Sweden,5300.0,23.0,0.0
78410,"2021-03-11",Switzerland,1409.0,8.0,0.0
78411,"2021-03-11",Syria,70.0,6.0,86.0
78412,"2021-03-11",Taiwan*,0.0,0.0,0.0
78413,"2021-03-11",Tajikistan,0.0,0.0,0.0
78414,"2021-03-11",Tanzania,0.0,0.0,0.0
78415,"2021-03-11",Thailand,58.0,0.0,54.0
78416,"2021-03-11",Timor-Leste,14.0,0.0,0.0
78417,"2021-03-11",Togo,120.0,1.0,67.0
78418,"2021-03-11",Trinidad and Tobago,10.0,0.0,14.0
78419,"2021-03-11",Tunisia,609.0,21.0,574.0
78420,"2021-03-11",Turkey,14046.0,63.0,9231.0
78421,"2021-03-11",US,62462.0,1564.0,0.0
78422,"2021-03-11",Uganda,15.0,0.0,0.0
78423,"2021-03-11",Ukraine,9187.0,270.0,5604.0
78424,"2021-03-11",United Arab Emirates,2087.0,16.0,1677.0
78425,"2021-03-11",United Kingdom,6753.0,181.0,0.0
78426,"2021-03-11",Uruguay,1233.0,5.0,639.0
78427,"2021-03-11",Uzbekistan,124.0,0.0,83.0
78428,"2021-03-11",Vanuatu,0.0,0.0,0.0
78429,"2021-03-11",Venezuela,956.0,16.0,880.0
78430,"2021-03-11",Vietnam,4.0,0.0,44.0
78431,"2021-03-11",West Bank and Gaza,1291.0,18.0,1642.0
78432,"2021-03-11",Yemen,40.0,6.0,12.0
78433,"2021-03-11",Zambia,580.0,8.0,471.0
78434,"2021-03-11",Zimbabwe,36.0,3.0,19.0
78435,"2021-03-12",Afghanistan,42.0,3.0,0.0
78436,"2021-03-12",Albania,681.0,16.0,872.0
78437,"2021-03-12",Algeria,157.0,3.0,116.0
78438,"2021-03-12",Andorra,69.0,0.0,46.0
78439,"2021-03-12",Angola,60.0,2.0,8.0
78440,"2021-03-12",Antigua and Barbuda,63.0,2.0,80.0
78441,"2021-03-12",Argentina,7849.0,85.0,6404.0
78442,"2021-03-12",Armenia,818.0,4.0,277.0
78443,"2021-03-12",Austria,3126.0,33.0,2216.0
78444,"2021-03-12",Azerbaijan,576.0,6.0,217.0
